A,B,C,D,E,F,G,H,I,J,K,L,M
2812.548933,0,100705.7809,99442.77196,-0.635894411,0.05884531,293.5787086,87.2546507,28.0572381,63.21980264,57.73925106,0.33509202,15.27225083
2788.112331,0,100681.9905,99418.76657,-0.556867215,-0.00375819,293.4247342,88.0024433,27.58496445,63.76939597,55.15962973,0.46790288,32.68940764
2783.975028,0,100664.9317,99400.93715,-0.486111977,-0.099711925,293.2638812,88.87450801,27.47437797,63.5080195,57.12856268,0.597498615,10.77927345
2863.972448,0,100647.8756,99383.11052,-0.415385023,-0.195593122,293.1030532,89.7464065,27.36385294,63.2462812,59.09678234,0.726979971,43.57119542
2942.712566,-4.55E-13,100635.758,99370.27522,-0.395542317,-0.160977949,292.9870826,90.3192918,27.36385,62.33362238,59.78181381,0.650692912,35.12136606
3041.402867,0,100623.6439,99357.44396,-0.375760069,-0.126384944,292.8711124,90.89229362,27.36297582,61.42114547,60.46315444,0.574445427,47.32809746
3049.627567,0,100617.9674,99351.87043,-0.464740869,-0.131674059,292.7557889,91.67492009,25.79474052,60.83592488,54.50468091,0.56939028,25.22332787
3034.566432,2.617888525,100612.2829,99346.28886,-0.553863081,-0.136899434,292.6405064,92.4571616,24.22694084,60.2514048,48.54675231,0.564268242,26.55976408
3003.659943,5.235777051,100592.1064,99326.23003,-0.897385346,-0.027457774,292.5990064,92.54686454,23.4428129,60.92711069,43.56915261,0.438808977,57.00758756
2976.589444,58.03367339,100571.9317,99306.17314,-1.240814957,0.082078478,292.5576267,92.63576195,22.65732703,61.60317718,38.59406612,0.313343074,89.6837168
2871.934172,110.8315697,100554.814,99289.5849,-1.417560595,0.361784859,292.7327149,91.27550018,19.4289288,62.927986,38.14026289,0.175934839,146.9755806
2782.367474,239.8598576,100537.7074,99273.00798,-1.594088791,0.641079709,292.9079183,89.9147696,16.20219247,64.24961822,37.68264195,0.038592729,226.3415936
2732.082526,368.8881455,100540.3838,99276.77562,-1.3794381,0.180030991,293.2902712,87.71064608,15.96523247,59.85652704,30.35697666,0.020210376,329.9987814
2729.863528,567.6694376,100543.06,99280.5431,-1.164911386,-0.28082974,293.6725906,85.50664582,15.72845119,55.46427998,23.0312619,0.001837725,516.9697255
2782.503004,766.4507297,100545.2071,99283.99898,-1.173420204,-0.403502622,293.9945318,83.52441052,15.81318354,52.59059468,15.61656775,0.000918607,557.7043921
2812.486161,996.8788264,100547.3435,99287.44375,-1.181840023,-0.525970313,294.3165432,81.54192759,15.89726525,49.71620011,8.203988697,0,610.1724296
2917.710455,1227.306923,100530.4024,99270.89669,-1.030151582,-0.279297842,294.7648373,79.11393935,14.8108329,45.56581776,4.596454232,0,840.9804813
3012.32502,1551.38582,100513.4572,99254.3475,-0.878254258,-0.032830215,295.2131989,76.68574513,13.72463831,41.41630505,0.990846562,0,1152.889723
3030.259063,1875.464716,100489.369,99233.96515,-0.350576716,-0.154876303,295.782993,73.88698042,13.0661786,38.83128447,0.851542794,0,1275.262479
3059.204715,2184.764405,100465.2786,99213.57959,0.177009024,-0.277051848,296.3527321,71.08871335,12.40789163,36.24615138,0.712118552,0,1273.851837
3114.226808,2493.957728,100437.4257,99187.42959,0.539444762,-0.632119639,296.823438,69.18568688,12.06035339,33.45863667,0.355960343,0,1228.419156
3095.84523,2698.557817,100409.5707,99161.27766,0.901729187,-0.987091618,297.2940157,67.28314364,11.71338402,30.6707027,0.000157175,0,1162.247349
3123.576085,2902.862496,100378.0119,99131.64825,0.991801584,-1.169697415,297.534104,66.24992305,12.38980255,27.12851153,0.283073058,0,1139.282416
3086.275273,2979.702415,100346.4613,99102.02559,1.081897954,-1.352151542,297.7741441,65.21681699,13.06660883,23.58745329,0.565674589,0,1141.301054
2995.966322,3056.091064,100329.7554,99084.56677,1.215120954,-1.26175063,297.9276735,64.38975817,14.44096942,22.08455329,0.282758707,0,896.5367232
3048.857194,2987.528237,100313.0528,99067.1114,1.348324209,-1.171366566,298.0811405,63.5628209,15.81443483,20.58158109,1.44E-05,0,704.207626
3091.567594,2919.001696,100302.1704,99055.8614,1.446006327,-1.111290919,298.1222287,62.95455619,15.57747365,18.94871373,0.025864538,0,683.379953
3078.833768,2715.501701,100291.2894,99044.61274,1.543647569,-1.051292872,298.1631575,62.3472912,15.34166377,17.3169498,0.05168679,0,807.9511568
3062.856138,2512.324329,100282.8483,99035.7745,1.567753578,-1.130898572,297.9172163,63.5385059,17.17703436,17.67023333,0.027272734,0,956.8732396
3066.563955,2192.261904,100274.4113,99026.94044,1.5918157,-1.210498248,297.6712076,64.73022212,19.01251903,18.02326753,0.002871443,5.11E-07,1161.382965
3059.094681,1872.194217,100273.6172,99025.61691,1.536926044,-1.279260195,297.3037665,66.8241633,21.05324521,17.92776253,0.001435323,0.000919628,1227.652364
3038.563398,1525.937377,100272.8321,99024.30201,1.482057704,-1.347940437,296.936287,68.91822997,23.09397936,17.8326034,0,0.001839001,971.9836408
3055.306276,1179.680537,100288.3321,99038.50789,1.465536138,-1.26963264,296.5000223,71.2380535,25.14906642,18.35966281,0,0.003217678,651.6408922
3008.54099,900.4101093,100303.8396,99052.72038,1.449017587,-1.191247676,296.0637307,73.55818222,27.20465772,18.88763296,0.000546525,0.004599163,514.9916374
2990.249819,621.1396818,100332.7808,99078.8145,1.437921756,-0.974039738,295.5789366,76.42735869,30.16737831,21.05402708,0.984290642,0.011032986,413.4160348
2990.743748,389.6350337,100361.7229,99104.91013,1.426817138,-0.756856952,295.0941282,79.29678381,33.13010608,23.22013237,1.968270123,0.017462469,290.4842507
2991.503353,158.1303855,100392.3405,99133.73955,1.399906535,-0.584922637,294.5837753,82.61352204,36.10575019,24.86663531,3.375667181,0.016083793,126.1388164
2968.709014,80.0868049,100422.9607,99162.57089,1.373109955,-0.412995653,294.0735136,85.92917387,39.08170228,26.51270344,4.782157092,0.014708435,75.20888067
2963.780062,2.043224313,100458.0195,99194.87089,1.551440396,-0.254256123,293.7274842,87.2903827,42.61168463,27.3765352,4.556686592,0.019304024,20.7350039
2924.395148,1.021612157,100493.0738,99227.16722,1.729701701,-0.095604007,293.3815067,88.65138331,46.14013911,28.23923961,4.334547891,0.023900888,26.27699709
2886.461663,0,100519.9855,99252.86722,1.783586289,-0.094207927,293.1288891,89.63780389,46.91995088,27.07382549,10.1063171,0.030794271,33.92034991
2809.336879,0,100546.8905,99278.5606,1.83747262,-0.092809978,292.8763117,90.62384236,47.69868794,25.90833319,15.87152245,0.037681526,23.87404558
2749.846292,0,100561.5081,99292.35178,1.894494385,-0.088048034,292.6962529,90.9224453,46.54404677,24.6021873,9.828327793,0.033545496,46.79183185
2667.946466,0,100576.1154,99306.13315,1.951484909,-0.083262165,292.5161957,91.22092961,45.39042603,23.2950856,3.796241537,0.029409467,36.74838816
2651.54295,-4.55E-13,100572.0271,99302.28021,1.952273732,-0.035435945,292.3389898,91.3060002,46.07258192,20.26845972,17.7481613,0.025273438,24.72180498
2605.309894,0,100567.9318,99298.41979,1.95304971,0.012371529,292.1617881,91.39112593,46.75386655,17.24248607,31.68470818,0.021141493,35.29449135
2563.819746,0,100551.02,99281.0992,1.930715886,0.02645297,291.9920822,91.57544358,45.86777832,15.38988901,17.96543789,0.024358434,30.38212686
2422.412151,0,100771.2212,99493.72686,0.468699626,0.152429464,291.0824157,91.65281767,22.58302411,28.95294294,90.76270464,0,35.97337376
2376.676012,0,100745.8977,99467.9651,0.346049832,0.037705335,290.9835333,91.9175559,20.01811284,27.68340529,90.46399287,0,30.05367069
2355.851881,-4.55E-13,100720.5811,99442.21125,0.223459807,-0.07705499,290.8846673,92.18223039,17.45462015,26.41630546,90.16545184,0,27.98857949
2374.334482,0,100707.8164,99430.70243,0.208395078,-0.256931011,290.815285,92.33222451,17.4431287,29.53484723,90.17406655,0,17.09928235
2466.607485,0,100695.0577,99419.19807,0.193331797,-0.436788321,290.7459167,92.4821681,17.43229948,32.65277505,90.1821834,0,29.81799364
2582.808918,0,100693.1166,99415.7216,0.180874523,-0.582986415,290.701799,92.5412181,18.61279265,34.66621534,89.29465987,0,28.57997171
2678.121181,0,100691.1715,99412.24185,0.168439585,-0.72912491,290.6577053,92.60016544,19.79419218,36.68230209,88.40499253,0,33.80793378
2754.706296,0,100682.2598,99402.87126,0.1961863,-0.768043619,290.6566465,92.4744272,22.60611571,43.45935709,83.65861312,0,30.03243651
2789.154551,2.680201589,100673.3684,99393.52169,0.223847727,-0.806766067,290.6555925,92.3487231,25.41776638,50.23547542,78.9156437,1.53E-06,32.97419087
2783.094828,5.360403177,100701.2508,99421.97757,0.098075432,-0.492416302,290.6632984,92.28441722,27.73854108,55.32652365,80.30724782,0.002758885,43.98516655
2753.8894,53.98880252,100729.1241,99450.42434,-0.027634098,-0.178316128,290.671096,92.21982827,30.05842859,60.41338799,81.69905139,0.005515217,33.70173249
2694.340699,102.6172019,100740.7712,99462.46551,-0.040431633,-0.313228392,290.8438313,91.64601062,30.78223535,57.97342005,83.44967669,0.006434334,11.31651106
2651.051106,193.5829919,100752.4229,99474.51155,-0.0532003,-0.448151827,291.0166297,91.07176645,31.50656231,55.53480765,85.19696141,0.007352941,46.27280808
2687.432242,284.5487819,100772.3934,99495.30567,-0.014034326,-0.603170657,291.303012,89.73019586,33.16671231,55.53480971,80.93455553,0.007352941,26.20251046
2712.158356,422.1761194,100792.3628,99516.09809,0.025172702,-0.758176218,291.5894033,88.38851125,34.82748902,55.53332139,76.66977845,0.007365962,29.71044653
2847.74873,559.8034568,100810.0687,99533.83338,0.138236987,-0.889312801,291.8919033,86.84170537,37.61572196,52.85064786,68.1392208,0.030803462,32.93303688
2989.743606,740.4347949,100827.7708,99551.56605,0.251347639,-1.020449428,292.1944048,85.29495938,40.40338923,50.16772779,59.60980407,0.054236877,44.35743127
3255.602702,921.066133,100838.712,99564.56899,0.447871842,-1.151666957,292.4994342,83.85595938,42.17340687,47.04128367,53.13289378,0.070321436,54.25755411
3413.080469,1111.922159,100849.6513,99577.56912,0.644335529,-1.282864737,292.804459,82.41713384,43.94248546,43.91532585,46.65185464,0.086387868,22.80503007
3524.415425,1302.778185,100857.2984,99585.52207,0.731930185,-1.378531913,293.1011648,81.29217208,44.02219134,41.66421409,32.74302116,0.06984375,274.4051565
3600.325953,1499.228424,100864.9437,99593.4736,0.81946771,-1.474198398,293.3978464,80.16748006,44.10145202,39.41408207,18.83944629,0.053310355,502.1940129
3630.367927,1695.678662,100869.5614,99598.89419,0.804228704,-1.568620486,293.650817,79.52806242,43.37979908,38.92651737,14.39608467,0.056067708,688.7752096
3643.745791,1824.508021,100874.1814,99604.31666,0.788935441,-1.663027769,293.9037391,78.88860407,42.65811582,38.43896582,9.954848514,0.058834252,886.2714802
3722.182613,1953.337379,100882.9755,99613.12842,0.676032585,-1.730800534,294.0693861,78.17593054,41.88188935,37.97509524,9.337315661,0.078135723,1055.343638
3574.497919,2021.289658,100891.7675,99621.93858,0.563197778,-1.798532168,294.2349819,77.4632895,41.10540558,37.51119513,8.720592624,0.097405025,1174.345283
3421.311372,2089.241938,100896.8263,99627.85034,0.572783699,-1.792269491,294.3083643,76.80908655,39.86603205,36.99419513,9.560726741,0.058802083,1216.268256
3561.206401,2039.803423,100901.8866,99633.76209,0.582406126,-1.785964099,294.3816811,76.15529265,38.62737059,36.47800853,10.39761602,0.020242034,1259.429378
3681.261735,1990.364908,100909.5337,99639.64739,0.657703185,-1.702813599,294.3370046,76.23735147,38.6697353,37.42512912,5.397039814,0.058844975,1235.711057
3712.145047,1808.259427,100917.1838,99645.53717,0.733026271,-1.619714646,294.2922771,76.31964855,38.71225679,38.37156077,0.403703255,0.097499489,1093.084162
3716.174275,1626.153946,100930.3897,99659.49599,0.855172,-1.629348352,294.1556888,76.83056325,39.03683326,38.07859165,8.434492402,0.228933313,990.2398594
3689.745535,1404.8877,100943.5968,99673.4549,0.977296126,-1.639006404,294.0190461,77.34200403,39.36140972,37.7864495,16.46289679,0.360347988,758.6038425
3683.989926,1183.621453,100959.0968,99687.57255,1.060556161,-1.692463051,293.7843108,78.79985403,39.68597149,38.98202656,20.20112297,0.457315194,60.45879982
3679.775885,987.1482998,100974.5972,99701.69097,1.143705318,-1.745797234,293.5495856,80.25754351,40.01055559,40.17655086,23.94172592,0.5542007,154.0795146
3655.211656,790.6751467,100990.7737,99717.20862,1.027383759,-1.578819329,293.333115,81.42645822,40.37532029,39.47715086,31.95815504,0.504108495,174.1098983
3587.457172,596.4730939,101006.949,99732.7247,0.91116136,-1.41181298,293.1166558,82.59537798,40.73809797,38.77742095,39.97128507,0.454027012,126.9032982
3493.681737,402.2710411,101020.949,99745.41587,0.973327213,-1.193638377,292.9206852,83.77339269,37.52621474,37.48419242,42.04934713,0.423236424,84.53895531
3437.017317,261.8842616,101034.9642,99758.12283,1.035363762,-0.975338552,292.7246905,84.95167819,34.31538227,36.19120325,44.12704059,0.392380987,40.68079031
3412.843146,121.4974822,101076.4054,99799.21695,0.864781673,-0.531764458,292.485161,86.61711936,32.99487433,35.3288156,45.54161865,0.244862751,19.38092314
3369.31943,61.7054353,101117.8448,99840.30867,0.694293255,-0.088456202,292.2456388,88.28235399,31.67287082,34.46555391,46.95516748,0.097407067,37.64260303
3336.043492,1.91338843,101156.1095,99877.08808,0.692316196,-0.123391188,292.0189917,89.57600987,27.66034405,32.02989244,46.51715619,0.062480596,30.92439617
3293.844536,0.956694215,101194.3736,99913.86754,0.690359392,-0.158249341,291.7923761,90.86940082,23.65172514,29.5947763,46.07890634,0.027570976,31.11930859
3254.634902,0,101231.4912,99950.72636,0.724841892,-0.054886464,291.6223761,91.68616847,26.67332249,28.14071278,45.21148905,0.022975388,40.86632426
3180.344569,0,101268.6024,99987.57803,0.759303056,0.048551848,291.4524021,92.50255812,29.69301539,26.68736929,44.34262448,0.018381332,18.91817729
3132.268948,0,101294.0435,100011.5663,0.755380144,0.287700151,291.3291668,92.63893753,29.28659186,26.52938252,40.87008294,0.016543096,40.2064787
3059.991544,-4.55E-13,101319.4781,100035.5482,0.751492617,0.526791531,291.2059055,92.77547362,28.87871864,26.37018823,37.39077248,0.014701797,33.51598053
3035.559727,0,101332.9781,100048.2041,0.811261711,0.663477381,291.0358173,93.19387362,25.86286335,24.03865088,21.73417836,0.007348856,32.35779847
2978.339393,0,101346.4722,100060.8539,0.871000042,0.800023183,290.8657068,93.61226666,22.84803329,21.70711592,6.084591719,0,21.64888743
2933.187998,0,101349.384,100062.6304,0.875396442,0.68462341,290.6555892,94.01813136,21.67759858,19.37988356,3.041450542,0,42.34931201
2908.653007,0,101482.8203,100194.3146,1.158068876,0.789700259,290.6380355,91.19634532,24.85187515,16.33344373,1.631491941,6.38E-07,7.346091202
2822.466544,0,101476.9673,100188.7469,1.140057788,0.794825406,290.5960355,91.04498061,27.08361044,17.12474726,1.733456241,0.001149535,14.47724828
2786.058575,0,101471.1168,100183.1818,1.122006417,0.799910074,290.5540371,90.8935691,29.31492607,17.91621674,1.835253791,0.002297794,27.23350558
2797.858047,0,101469.6462,100182.0994,1.031486841,0.732172397,290.5149783,90.65794851,30.79125842,19.00623233,1.637067432,0.002297794,14.04716459
2853.183725,0,101468.1848,100181.0253,0.941006565,0.664490495,290.4759012,90.42268583,32.26717031,20.09588171,1.440014014,0.002298177,20.47705874
2961.585204,0,101483.0965,100194.8783,0.921228895,0.697146745,290.4040189,90.83130348,32.98667031,20.52671641,3.281121367,0.002987515,38.44929255
3067.297322,0,101498.0128,100208.7366,0.901401993,0.729858275,290.3321463,91.23968754,33.70602031,20.95784273,5.120242884,0.003677237,38.90415562
3139.438377,0,101521.0716,100232.2072,0.793007694,0.862018878,290.2777639,91.22784931,34.1555262,21.91358303,3.386846414,0.005055913,48.04507516
3118.485224,4.859382234,101544.1293,100255.6763,0.684645744,0.994052933,290.223412,91.21548868,34.60488607,22.87097566,1.654084229,0.006437717,28.16134872
3129.770288,9.718764468,101565.1882,100276.5851,0.634476924,0.898425786,290.2238238,90.2633475,34.79158313,26.80092478,1.062401699,0.013445989,60.33708447
3084.980535,106.55599,101586.2468,100297.4939,0.584356159,0.802760493,290.2244752,89.31064696,34.97813099,30.72962885,0.470917036,0.020450942,49.70479896
3033.105596,203.3932156,101607.0115,100318.2409,0.620686583,0.638472114,290.6562693,87.35163813,34.89626923,32.41850397,0.235393095,0.021484935,62.9291613
2938.944111,433.0545567,101627.7729,100338.9861,0.657061329,0.474312974,291.0882194,85.39206904,34.81418965,34.10439834,0,0.022513119,199.281958
2926.000934,662.7158977,101642.4493,100356.2684,0.773170799,0.542654941,291.8007488,82.42458375,34.34026906,30.42792569,0,0.013092178,179.3481645
2924.594442,950.2139234,101657.1186,100373.5428,0.889363009,0.61093336,292.513231,79.457254,33.86499294,26.75090732,0,0.003675577,56.6329129
3008.370219,1237.711949,101658.8539,100376.4398,1.154402809,0.564887395,293.1408192,76.76974223,30.95110176,22.09213291,0,0.002067121,159.7881002
3172.723162,1633.132298,101660.5851,100379.3336,1.419417282,0.518803236,293.7683697,74.08258676,28.03769249,17.43399678,0,0.000459431,493.8495268
3420.235531,2028.552648,101654.938,100376.2071,1.638868305,0.40400655,294.3279874,72.03641029,25.99122602,13.92412025,0,0.000229652,553.7999267
3606.644133,2375.042437,101649.2966,100373.0859,1.858291973,0.289152035,294.8875531,69.99079027,23.94501325,10.41578236,0,0,480.8907553
3733.213904,2721.532225,101653.7378,100379.4094,2.028502238,0.07026347,295.353759,68.94621968,22.35521855,9.675462623,0,0,607.9494594
3781.363932,2959.782909,101658.1766,100385.7301,2.198656377,-0.148587926,295.8198737,67.90198855,20.76691422,8.934699284,0,0,717.5824203
3830.40008,3198.098425,101658.4708,100387.0007,2.267840612,-0.300572696,296.1218737,67.46843267,21.85980952,7.395892931,0,0,802.4694289
3881.296387,3310.95271,101658.7604,100388.267,2.336991361,-0.452545867,296.4237986,67.03505844,22.95246146,5.858020457,0,0,708.1193583
3873.715079,3423.935638,101650.9663,100381.8523,2.345900479,-0.583653087,296.5907398,66.92849374,23.60733267,6.000196078,0,0,657.3005151
3811.402355,3419.046873,101643.1703,100375.4352,2.354750055,-0.714774889,296.7576336,66.82207406,24.26203393,6.142508531,0,0,238.0389369
3643.77517,3413.899144,101632.1409,100364.7529,2.25648429,-0.872127653,296.8393395,66.97655935,24.61100655,6.530982651,0,0,37.63891941
3787.635409,3266.720018,101621.1125,100354.0713,2.15817954,-1.029493187,296.9209334,67.13134834,24.960414,6.919726837,0,0,443.0607186
3880.597667,3119.564293,101611.8772,100344.7507,1.989739422,-1.209829281,296.8011393,67.83248658,26.09208165,7.794318896,0,0,730.4065332
3880.512981,2852.278881,101602.6449,100335.4326,1.821291239,-1.390069096,296.6813026,68.53360845,27.22337111,8.668127873,0,0,745.671302
3842.125639,2584.845072,101598.7625,100330.665,1.638333622,-1.397103214,296.4848909,69.20528198,27.67431314,8.133172397,0,0,768.9819571
3830.867672,2278.341815,101594.8814,100325.8985,1.455363651,-1.404085965,296.2884872,69.87694369,28.1244669,7.59810921,0,0,704.0550777
3832.321352,1971.838558,101593.205,100323.1838,1.250170945,-1.318661195,296.1066637,70.52734957,27.15652134,6.869275092,0,0,600.8969375
3838.465228,1632.768159,101591.528,100320.4694,1.04498011,-1.23323891,295.9248153,71.17789602,26.18773006,6.140564243,0,0,585.6846359
3823.926414,1293.697759,101588.9397,100318.2576,0.843155375,-1.152288322,295.6983153,72.08132838,23.69749359,5.633613949,0,0,520.9383972
3716.164264,1015.446225,101586.3575,100316.051,0.6413451,-1.0713615,295.4717596,72.98517332,21.20715739,5.126583873,0,0,420.9073251
3630.199016,737.1946913,101594.5928,100323.1275,0.465549086,-1.033190794,295.1448478,74.63126155,18.53740533,4.476025932,0,0,347.8550725
3579.828491,472.7967572,101602.8352,100330.2109,0.289786635,-0.995011242,294.8178067,76.27840614,15.86857479,3.82559644,0,0,203.6479748
3533.117548,208.3988231,101623.8646,100349.858,0.17440643,-0.940916786,294.2581008,79.82592967,14.85754545,3.406247322,0,0,106.6446881
3470.760664,105.9104155,101644.8938,100369.5048,0.059013018,-0.886815611,293.6984129,83.37303329,13.84597517,2.987436751,0,0,73.99194731
3433.763373,3.422007994,101665.5115,100388.6548,-0.080139409,-0.820626634,293.1710894,86.16472153,11.86126163,3.537471398,0,0,34.11401662
3385.283401,1.711003997,101686.1266,100407.8024,-0.219287603,-0.754433707,292.6439038,88.9554878,9.876844879,4.08788263,0.000706891,0,22.52372189
3353.349073,0,101702.2148,100422.7819,-0.350820427,-0.681133463,292.3649038,90.08765251,8.426355996,5.315768718,1.273109832,0,25.42499211
3271.421263,-4.55E-13,101718.2945,100437.7537,-0.482285794,-0.607852564,292.0859514,91.2193946,6.975715527,6.542857357,2.545647609,0,24.45486987
3210.552202,0,101719.0592,100439.0448,-0.492397303,-0.569372752,291.8925985,91.59084754,5.252370233,6.335335328,4.060756433,0,32.46086995
3114.950504,0,101719.8188,100440.3301,-0.502509412,-0.530860736,291.6992566,91.96209246,3.530152295,6.128259297,5.577321324,0,10.27544504
3097.33685,0,101711.2894,100430.9801,-0.513701962,-0.434414636,291.5258154,91.95910128,3.836047883,6.72353568,9.713351912,0,37.65342317
3052.656891,0,101702.7576,100421.6285,-0.524858876,-0.337938847,291.3524202,91.95592375,4.142481219,7.318455023,13.84986839,0,38.22779254
2977.695681,0,101689.9635,100409.3873,-0.471905767,-0.188051141,291.2618026,91.61749434,5.41632234,7.271061111,18.86049456,0,22.56664113
2861.283141,0,101676.5188,100399.7067,-0.762515542,0.173755007,291.8874995,85.89119454,3.25993365,7.449941629,60.68519559,0,76.52682182
2844.111531,0,101657.3423,100379.942,-0.681219983,0.331426001,291.8336466,85.18253571,3.147915532,6.270168576,56.346675,0,31.24420023
2828.127053,0,101638.1652,100360.1778,-0.599920566,0.489073744,291.7797583,84.47397622,3.035908585,5.090638068,52.00952113,0,17.89367728
2787.404212,-4.55E-13,101617.9005,100341.3719,-0.511679654,0.604893062,291.6624348,83.94411446,2.943997291,4.347445857,50.13107701,0,26.25947526
2879.691995,0,101597.6389,100322.568,-0.423484999,0.720680676,291.5451657,83.41403928,2.852121102,3.604619057,48.25598783,0,46.72748372
2962.315964,0,101582.933,100307.318,-0.418506234,0.779434568,291.5256951,82.50003634,2.823399308,3.519168527,52.41643195,0,49.91186646
3072.609284,-4.55E-13,101568.2348,100292.0759,-0.413502939,0.838132231,291.5062573,81.58596514,2.794528316,3.433802572,56.57888504,0,44.51287834
3130.0027,0,101567.3819,100291.1142,-0.364369607,0.795675645,291.5457867,80.54909161,2.497250469,3.500584578,64.35548504,0,35.85790598
3145.317137,7.033092119,101566.5297,100290.1534,-0.315297676,0.753221107,291.5852853,79.51248576,2.199697366,3.567187463,72.13092976,0,38.79162287
3114.973034,14.06618424,101567.0003,100291.024,-0.376687302,0.714449039,291.5693441,78.9574387,1.406958342,3.31155331,77.82802388,0,75.02381015
3098.06443,147.1414581,101567.4685,100291.8926,-0.438056531,0.675693001,291.5537274,78.40130426,0.61454484,3.055709327,83.5205974,0,93.21350125
3010.21318,280.2167319,101563.7038,100289.1102,-0.462729728,0.665773716,292.1219039,75.88896896,0.407743328,2.422380919,81.08062093,0,154.3385642
2976.913206,577.7563634,101559.934,100286.3236,-0.487354882,0.655946041,292.6904151,73.37567699,0.201045536,1.789139076,78.63912217,0,253.5731651
2977.019873,875.295995,101547.0811,100275.906,-0.425550167,0.810924956,293.8610916,69.14131228,0.180940013,1.311630076,73.45903688,0,289.7206519
3006.489433,1241.106268,101534.2251,100265.4866,-0.363720586,0.965794596,295.0317789,64.90680506,0.160836883,0.8343341,68.27871701,0,316.9357562
3081.679971,1606.916541,101515.8427,100251.9748,-0.25715686,0.924076507,296.2221025,60.41591683,0.145039553,0.740268221,62.67640231,0,400.6100157
3270.562952,2019.828071,101497.4566,100238.4579,-0.150588162,0.882225495,297.4122535,55.9261944,0.129230256,0.646245425,57.0790518,0,512.0208225
3526.663267,2432.739602,101472.3096,100215.5461,-0.035075339,0.60124796,298.2920182,53.53375616,0.091891053,0.629730013,60.41228709,0,666.7006253
3760.610377,2776.803339,101447.1639,100192.636,0.080430943,0.320187971,299.1716054,51.14207712,0.05463323,0.613199841,63.7493329,0,826.3848641
3917.085294,3120.867077,101424.458,100172.7566,0.184171206,-0.109207235,299.7319289,50.11618006,0.163778433,0.570116106,73.94149467,0,871.7766301
3981.235969,3355.031146,101401.7538,100152.8776,0.287827879,-0.538532144,300.2920124,49.09098446,0.272900499,0.527114948,84.13027834,0,863.1154479
4059.665152,3589.04615,101382.1656,100133.6687,0.241106792,-0.841392023,300.4202183,49.3277227,0.34039809,0.632670095,88.24188717,0,693.5550087
4097.053239,3686.754631,101362.574,100114.4571,0.194292008,-1.144101724,300.5483485,49.56462362,0.40781111,0.738176972,92.35259842,0,672.8582489
4134.384142,3784.552162,101336.9858,100090.2365,-0.021083437,-1.176639665,300.5404368,50.09420009,0.323080204,0.756846619,94.84858077,0,670.298489
4037.252058,3758.03665,101311.3979,100066.015,-0.236360325,-1.209147898,300.5325219,50.62362594,0.238402753,0.775794715,97.3431653,0,580.8168581
3880.058531,3731.578709,101286.3979,100040.1209,-0.274333273,-1.188212134,300.5189336,50.88208182,0.249891544,1.295672368,97.32306236,0,652.2725745
4017.702914,3525.678193,101261.4026,100014.2326,-0.312321024,-1.167257064,300.505321,51.14062356,0.261587775,1.815778202,97.30311579,0,809.3066308
4135.383207,3319.779925,101244.9615,99998.75317,-0.376942748,-1.111571858,300.4477621,51.5536265,0.646467449,2.746382661,97.56448638,0,887.2131059
4160.212053,2984.932748,101228.5222,99983.27492,-0.441543941,-1.055885718,300.3901887,51.96659428,1.031214681,3.676869439,97.82559369,0,853.9017786
4196.551828,2649.948051,101215.4633,99969.89845,-0.469211009,-0.998518718,300.3063946,52.31629428,1.177700266,4.395647821,97.61305251,0,628.6454936
4152.449061,2279.762357,101202.4046,99956.52285,-0.496917587,-0.941136785,300.2225391,52.66635588,1.324185851,5.115265139,97.4005959,0,460.0070569
4159.389858,1909.576663,101189.5811,99944.7052,-0.595702941,-0.856890785,300.028245,53.66693235,1.470670321,7.344127263,97.3402812,0,313.5569502
4140.609932,1529.683241,101176.7598,99932.88837,-0.694479963,-0.7726386,299.833828,54.6680851,1.617285638,9.572726494,97.27993696,0,374.2260432
4108.398782,1149.789818,101167.9657,99922.53542,-0.778268698,-0.677260188,299.418328,56.70597628,1.999293674,11.32838293,97.16647226,0,376.6058852
3993.406247,880.1829248,101159.1804,99912.19103,-0.862024849,-0.58183969,299.0027266,58.74468399,2.381511543,13.08590353,97.05275225,0,305.8213597
3856.770824,610.5760311,101166.2098,99917.22927,-0.887165173,-0.410705985,298.4046972,62.25233399,3.141220684,18.19706121,96.47973754,0,266.6468226
3771.434042,381.3485455,101173.2391,99922.26731,-0.912362534,-0.23952625,297.8066725,65.75965114,3.901567301,23.30961193,95.90731005,0,205.3408484
3711.482181,152.1210599,101180.1215,99926.9526,-1.040170663,0.014458467,297.2170842,68.66817173,5.808732595,30.9282346,96.39128064,0,82.09207593
3664.829008,77.08926,101187.0038,99931.63857,-1.16785224,0.268384217,296.6276991,71.57520616,7.716366229,38.54387493,96.87539006,0,65.96769387
3632.562572,2.057460132,101193.8273,99937.54151,-1.067864769,0.416227035,296.4036991,71.80864439,10.46654352,40.7942714,97.60926065,0,21.45884162
3553.809176,1.028730066,101200.6439,99943.43829,-0.967864891,0.564063995,296.1797525,72.04229971,13.21605621,43.0431791,98.34317431,0,32.83511265
3499.711967,0,101194.9674,99938.23829,-0.84554382,0.701363472,296.0518407,72.66647912,14.76994474,42.61379086,99.15458019,0,31.65443291
